;Date;dif_cons_real;cons_total;dif_cons_smooth;V2;V4;V12;V26;V5_0;V5_1;V5_2;Hour_1;Hour_2;Hour_3;Season_1;Season_2;Season_3;Season_4;tmed;hrmed;radmed;vvmed;dvmed;prec;dewpt;dpv
0;2021-01-05 07:00:00+00:00;7.12;152.14;3.63;21.126829268292685;2.0;19.24;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1;74.0;9.0;0.3;187.0;0.0;-4.0;0.2
1;2021-01-05 08:00:00+00:00;5.92;158.06;4.55;20.98243902439024;2.0;19.24;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.8;65.9;86.4;0.2;212.6;0.0;-3.0;0.3
2;2021-01-05 09:00:00+00:00;6.69;164.75;5.4;21.07658536585366;2.0;19.24;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.2;53.2;201.7;0.3;241.8;0.0;-2.8;0.4
3;2021-01-05 11:00:00+00:00;3.14;169.14;3.5;21.24170731707317;2.0;19.11;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;10.3;35.2;503.8;0.7;239.8;0.0;-4.4;0.8
4;2021-01-07 09:00:00+00:00;6.08;237.89;4.17;20.665365853658532;2.0;19.31;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.8;88.2;40.6;0.4;207.7;0.1;3.0;0.1
5;2021-01-07 10:00:00+00:00;12.08;249.97;7.33;20.818292682926828;3.0;19.47;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.9;88.2;45.9;0.5;211.7;0.1;3.1;0.1
6;2021-01-07 11:00:00+00:00;7.72;257.69;7.49;20.88878048780488;3.0;19.47;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.1;88.4;42.3;0.4;211.8;0.1;3.3;0.1
7;2021-01-07 12:00:00+00:00;7.97;265.66;7.68;20.819268292682928;4.0;19.47;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.3;88.6;52.7;0.6;212.8;0.2;3.6;0.1
8;2021-01-07 13:00:00+00:00;5.25;270.91;6.71;21.04317073170732;3.0;19.47;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.6;88.9;43.8;0.2;288.0;0.1;3.9;0.1
9;2021-01-08 10:00:00+00:00;4.09;336.62;3.64;20.13536585365853;3.0;19.47;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;89.8;38.6;0.4;222.1;0.1;3.5;0.1
10;2021-01-08 11:00:00+00:00;5.16;341.78;4.25;20.07756097560976;2.0;19.47;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.4;89.6;54.4;0.4;211.6;0.1;3.8;0.1
11;2021-01-11 08:00:00+00:00;7.94;440.78;3.95;19.600975609756095;3.0;19.53;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.4;79.1;55.2;0.1;215.1;0.0;3.1;0.2
12;2021-01-11 09:00:00+00:00;10.5;451.28;6.57;19.695121951219512;3.0;19.55;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;7.6;73.0;116.2;0.3;215.8;0.0;3.0;0.3
13;2021-01-11 10:00:00+00:00;8.55;459.83;7.36;19.93756097560976;4.0;19.52;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.8;63.4;223.6;0.5;230.4;0.0;2.3;0.4
14;2021-01-11 11:00:00+00:00;7.45;467.28;7.4;20.14951219512195;5.0;19.69;0.3;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;9.5;60.3;304.8;0.7;258.8;0.0;2.2;0.5
15;2021-01-11 12:00:00+00:00;8.66;475.94;7.9;20.38487804878049;5.0;19.88;0.3;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;10.8;56.0;417.0;0.8;249.6;0.0;2.3;0.5
16;2021-01-11 13:00:00+00:00;4.19;480.12;6.42;20.64560975609756;4.0;19.87;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;11.7;50.6;421.3;0.7;247.3;0.0;1.8;0.7
17;2021-01-11 14:00:00+00:00;3.62;483.75;5.3;20.769756097560972;3.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;12.0;49.2;313.8;0.7;215.6;0.0;1.7;0.7
18;2021-01-11 15:00:00+00:00;3.41;487.16;4.54;20.790975609756096;3.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11.9;48.8;130.3;0.3;214.5;0.0;1.5;0.7
19;2021-01-11 16:00:00+00:00;3.69;490.84;4.2;20.70658536585366;3.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11.3;54.8;27.4;0.1;133.4;0.0;2.5;0.6
20;2021-01-11 17:00:00+00:00;3.91;494.75;4.08;20.631219512195123;2.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.9;64.5;0.9;0.2;122.8;0.0;3.5;0.4
21;2021-01-11 18:00:00+00:00;3.97;498.72;4.04;20.311463414634147;2.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.9;71.5;0.0;0.4;186.5;0.0;3.1;0.3
22;2021-01-11 19:00:00+00:00;3.75;502.47;3.92;20.00878048780488;2.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.6;74.3;0.0;0.6;199.2;0.0;2.4;0.2
23;2021-01-11 20:00:00+00:00;3.86;506.33;3.9;19.59341463414634;2.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.3;69.9;0.0;0.6;194.6;0.0;1.2;0.3
24;2021-01-11 21:00:00+00:00;4.05;510.38;3.96;19.82121951219512;2.0;19.86;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.6;69.7;0.0;0.4;198.0;0.0;0.4;0.3
25;2021-01-11 22:00:00+00:00;4.22;514.59;4.06;19.88317073170732;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.9;70.2;0.0;0.5;194.2;0.0;-0.1;0.3
26;2021-01-11 23:00:00+00:00;4.2;518.8;4.12;19.76707317073171;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.6;73.9;0.0;0.4;197.6;0.0;-0.6;0.2
27;2021-01-12 00:00:00+00:00;4.23;523.03;4.16;19.675365853658537;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.2;72.6;0.0;0.5;196.5;0.0;-1.3;0.2
28;2021-01-12 01:00:00+00:00;4.47;527.5;4.29;19.58756097560976;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.2;69.2;0.0;0.5;197.0;0.0;-1.9;0.2
29;2021-01-12 02:00:00+00:00;6.52;534.02;5.18;19.453658536585365;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.6;65.8;0.0;0.5;201.5;0.0;-2.3;0.3
30;2021-01-12 03:00:00+00:00;5.17;539.19;5.18;19.362926829268293;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.4;65.8;0.0;0.8;197.1;0.0;-2.4;0.3
31;2021-01-12 04:00:00+00:00;6.38;545.56;5.66;19.36878048780488;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.1;68.3;0.0;0.6;191.5;0.0;-2.2;0.2
32;2021-01-12 05:00:00+00:00;5.3;550.86;5.51;19.37707317073171;2.0;19.86;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.1;68.7;0.0;0.7;193.0;0.0;-2.1;0.2
33;2021-01-12 06:00:00+00:00;7.86;558.72;6.45;19.33853658536585;2.0;19.86;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.9;70.2;0.0;0.7;197.2;0.0;-2.0;0.2
34;2021-01-12 07:00:00+00:00;5.59;564.31;6.11;19.17682926829268;2.0;19.86;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.8;71.4;5.0;0.6;196.7;0.0;-1.8;0.2
35;2021-01-12 08:00:00+00:00;10.78;575.09;7.98;19.206341463414635;3.0;19.89;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;66.0;108.6;0.7;190.2;0.0;-1.8;0.3
36;2021-01-12 09:00:00+00:00;10.84;585.94;9.12;19.42463414634146;3.0;19.9;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.7;54.7;307.1;0.8;246.3;0.0;-1.8;0.4
37;2021-01-12 10:00:00+00:00;10.33;596.27;9.61;19.60121951219512;4.0;19.9;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.5;48.6;446.3;1.0;260.3;0.0;-1.7;0.6
38;2021-01-12 11:00:00+00:00;8.36;604.62;9.11;19.723658536585365;4.0;19.9;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;10.3;44.2;531.6;1.1;265.8;0.0;-1.4;0.7
39;2021-01-12 12:00:00+00:00;8.41;613.03;8.83;19.90073170731707;4.0;19.9;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;12.1;38.4;553.5;1.0;288.4;0.0;-1.7;0.9
40;2021-01-12 13:00:00+00:00;5.69;618.72;7.57;20.255609756097563;4.0;19.9;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;13.2;34.1;515.6;0.8;289.6;0.0;-2.3;1.0
41;2021-01-12 14:00:00+00:00;7.38;626.09;7.49;20.25268292682927;4.0;19.9;0.2;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;13.9;31.5;417.7;0.6;291.8;0.0;-2.8;1.1
42;2021-01-12 15:00:00+00:00;6.94;633.03;7.27;20.26756097560976;4.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;14.3;30.9;266.2;0.7;300.6;0.0;-2.7;1.1
43;2021-01-12 16:00:00+00:00;3.12;636.16;5.61;20.38658536585366;3.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;12.0;35.3;64.1;0.5;277.0;0.0;-3.1;0.9
44;2021-01-12 17:00:00+00:00;3.86;640.02;4.91;20.29780487804878;3.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.8;51.0;1.9;0.8;198.7;0.0;-1.7;0.5
45;2021-01-12 18:00:00+00:00;3.81;643.83;4.47;20.28;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;53.3;0.0;0.8;196.4;0.0;-2.8;0.4
46;2021-01-12 19:00:00+00:00;4.17;648.0;4.35;20.116829268292683;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.1;55.2;0.0;0.6;193.0;0.0;-3.2;0.4
47;2021-01-12 20:00:00+00:00;4.25;652.25;4.31;19.94;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.9;62.0;0.0;0.6;196.8;0.0;-2.7;0.3
48;2021-01-12 21:00:00+00:00;4.34;656.59;4.32;19.798048780487804;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.1;52.2;0.0;0.8;196.5;0.0;-3.9;0.4
49;2021-01-12 22:00:00+00:00;4.5;661.09;4.39;19.79219512195122;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.9;52.7;0.0;0.8;199.9;0.0;-3.9;0.4
50;2021-01-12 23:00:00+00:00;4.27;665.36;4.34;19.73878048780488;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.8;58.7;0.0;0.8;198.3;0.0;-3.5;0.3
51;2021-01-13 00:00:00+00:00;4.31;669.67;4.33;19.69975609756098;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.3;63.2;0.0;0.6;207.3;0.0;-3.0;0.3
52;2021-01-13 01:00:00+00:00;4.3;673.97;4.32;19.552682926829267;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.4;61.5;0.0;0.9;195.3;0.0;-3.2;0.3
53;2021-01-13 02:00:00+00:00;4.41;678.38;4.35;19.4719512195122;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.6;59.2;0.0;0.7;199.2;0.0;-3.6;0.3
54;2021-01-13 03:00:00+00:00;4.45;682.83;4.39;19.463658536585367;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.5;58.1;0.0;0.7;195.9;0.0;-4.0;0.3
55;2021-01-13 04:00:00+00:00;4.52;687.34;4.44;19.328536585365853;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.4;57.4;0.0;0.8;194.8;0.0;-4.2;0.3
56;2021-01-13 05:00:00+00:00;4.62;691.97;4.52;19.315853658536582;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.4;50.5;0.0;0.7;192.4;0.0;-5.0;0.4
57;2021-01-13 06:00:00+00:00;5.94;697.91;5.08;19.34439024390244;2.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.4;61.3;0.0;0.7;197.7;0.0;-4.2;0.3
58;2021-01-13 07:00:00+00:00;4.78;702.69;4.96;19.18487804878049;2.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.6;53.4;5.0;0.6;196.5;0.0;-5.0;0.4
59;2021-01-13 08:00:00+00:00;10.88;713.56;7.33;19.36536585365854;2.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.1;49.1;110.9;0.6;196.2;0.0;-4.7;0.4
60;2021-01-13 09:00:00+00:00;12.78;726.34;9.51;19.60170731707317;3.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;9.2;36.4;310.3;0.4;208.0;0.0;-5.1;0.7
61;2021-01-13 10:00:00+00:00;12.0;738.34;10.51;19.705853658536583;3.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;27.0;446.2;0.4;236.1;0.0;-6.5;1.0
62;2021-01-13 11:00:00+00:00;8.97;747.31;9.89;20.075853658536587;3.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;13.3;25.1;529.2;0.5;190.2;0.0;-6.3;1.1
63;2021-01-13 12:00:00+00:00;8.59;755.91;9.37;20.470243902439023;3.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;14.8;22.9;548.5;0.8;255.1;0.0;-6.2;1.3
64;2021-01-13 13:00:00+00:00;7.64;763.55;8.68;20.73170731707317;3.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;15.8;21.1;509.4;0.9;259.0;0.0;-6.5;1.4
65;2021-01-13 14:00:00+00:00;6.81;770.36;7.93;20.932439024390245;3.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;16.7;20.2;414.5;0.9;273.5;0.0;-6.3;1.5
66;2021-01-13 15:00:00+00:00;6.92;777.28;7.53;21.068048780487803;3.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.3;18.7;264.2;0.6;235.1;0.0;-6.8;1.6
67;2021-01-13 16:00:00+00:00;4.41;781.69;6.28;21.160243902439024;3.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;14.1;29.9;65.7;0.7;196.7;0.0;-3.5;1.1
68;2021-01-13 17:00:00+00:00;3.09;784.78;5.01;21.0490243902439;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11.1;44.2;2.1;0.5;224.5;0.0;-0.7;0.7
69;2021-01-13 18:00:00+00:00;3.11;787.89;4.25;20.896341463414632;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.3;55.4;0.0;0.5;192.9;0.0;-0.1;0.5
70;2021-01-13 19:00:00+00:00;3.39;791.28;3.9;20.816829268292683;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.4;62.7;0.0;0.4;197.0;0.0;-0.2;0.4
71;2021-01-13 20:00:00+00:00;3.75;795.03;3.84;20.73439024390244;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.1;67.5;0.0;0.5;194.5;0.0;-0.4;0.3
72;2021-01-13 21:00:00+00:00;4.06;799.09;3.93;20.643658536585367;2.0;19.9;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4.8;68.9;0.0;0.5;194.3;0.0;-0.4;0.3
73;2021-01-13 22:00:00+00:00;3.84;802.94;3.9;20.57048780487805;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.6;74.7;0.0;0.2;192.2;0.0;-0.5;0.2
74;2021-01-13 23:00:00+00:00;4.0;806.94;3.94;20.42219512195122;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.8;77.8;0.0;0.2;204.6;0.0;-0.7;0.2
75;2021-01-14 00:00:00+00:00;4.41;811.34;4.13;20.305365853658536;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.1;78.1;0.0;0.1;120.6;0.0;-1.4;0.2
76;2021-01-14 01:00:00+00:00;4.59;815.94;4.31;20.14048780487805;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.3;82.4;0.0;0.0;109.2;0.0;-1.4;0.1
77;2021-01-14 02:00:00+00:00;4.09;820.03;4.23;20.11121951219512;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.9;83.3;0.0;0.0;171.4;0.0;-1.6;0.1
78;2021-01-14 03:00:00+00:00;4.45;824.48;4.32;20.07317073170732;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.3;79.9;0.0;0.0;133.8;0.0;-1.8;0.1
79;2021-01-14 04:00:00+00:00;4.52;829.0;4.4;20.058536585365854;2.0;19.72;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.3;72.6;0.0;0.4;228.6;0.0;-2.2;0.2
80;2021-01-14 05:00:00+00:00;4.42;833.42;4.41;20.08487804878049;2.0;19.9;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.9;79.5;0.0;0.1;157.0;0.0;-2.2;0.1
81;2021-01-14 06:00:00+00:00;4.61;838.03;4.49;20.06658536585366;2.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1;83.0;0.0;0.0;181.3;0.0;-2.4;0.1
82;2021-01-14 07:00:00+00:00;4.12;842.16;4.34;19.967804878048774;2.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;85.6;5.5;0.0;202.1;0.0;-2.1;0.1
83;2021-01-14 08:00:00+00:00;10.69;852.84;6.88;20.05658536585366;2.0;19.9;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;81.1;112.2;0.0;61.5;0.0;-1.0;0.2
84;2021-01-14 09:00:00+00:00;8.95;861.8;7.71;20.372439024390243;3.0;19.91;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;9.2;47.6;306.1;0.6;170.9;0.0;-2.0;0.6
85;2021-01-14 10:00:00+00:00;11.84;873.64;9.36;20.5719512195122;3.0;19.94;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;13.1;28.8;445.2;0.7;257.1;0.0;-4.7;1.1
86;2021-01-14 11:00:00+00:00;9.61;883.25;9.46;20.69341463414634;4.0;19.97;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;23.5;527.9;0.9;255.5;0.0;-5.7;1.3
87;2021-01-14 12:00:00+00:00;9.56;892.81;9.5;20.82;4.0;20.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;16.6;20.8;547.6;0.7;263.0;0.0;-6.0;1.5
88;2021-01-14 13:00:00+00:00;7.91;900.72;8.86;21.04121951219512;4.0;20.0;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;17.5;18.8;510.4;1.0;251.5;0.0;-6.5;1.6
89;2021-01-14 14:00:00+00:00;7.38;908.09;8.27;21.34658536585366;4.0;20.0;0.2;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.9;18.0;424.3;0.9;236.5;0.0;-6.8;1.7
90;2021-01-14 15:00:00+00:00;6.33;914.42;7.49;21.39;4.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;19.1;17.0;324.6;0.8;241.4;0.0;-6.6;1.8
91;2021-01-14 16:00:00+00:00;6.77;921.19;7.2;21.41634146341464;3.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;17.6;21.5;100.6;0.4;254.2;0.0;-5.0;1.6
92;2021-01-14 17:00:00+00:00;3.91;925.09;5.88;21.62439024390244;3.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;13.9;39.1;9.5;0.4;144.4;0.0;-0.1;1.0
93;2021-01-14 18:00:00+00:00;3.88;928.97;5.08;21.461463414634142;2.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;10.2;55.5;0.0;0.3;194.7;0.0;1.6;0.6
94;2021-01-14 19:00:00+00:00;4.33;933.3;4.78;21.27536585365853;2.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.5;61.4;0.0;0.4;188.1;0.0;1.4;0.4
95;2021-01-14 20:00:00+00:00;3.67;936.97;4.34;20.98414634146341;2.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;8.3;56.8;0.0;0.5;204.1;0.0;0.2;0.5
96;2021-01-14 21:00:00+00:00;4.53;941.5;4.41;20.816829268292683;2.0;20.0;0.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.9;55.8;0.0;0.2;229.2;0.0;-1.3;0.4
97;2021-01-14 22:00:00+00:00;3.48;944.98;4.04;20.685609756097563;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.3;49.0;0.0;0.6;193.8;0.0;-2.8;0.5
98;2021-01-14 23:00:00+00:00;4.25;949.23;4.13;20.016341463414637;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;37.5;0.0;0.7;192.1;0.0;-4.8;0.7
99;2021-01-15 00:00:00+00:00;3.47;952.7;3.86;20.23780487804878;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.9;41.2;0.0;0.8;193.3;0.0;-4.6;0.6
100;2021-01-15 01:00:00+00:00;4.42;957.12;4.09;20.1480487804878;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.5;44.4;0.0;0.6;197.2;0.0;-3.8;0.6
101;2021-01-15 02:00:00+00:00;3.56;960.69;3.88;20.073414634146346;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;42.0;0.0;0.7;186.1;0.0;-4.2;0.6
102;2021-01-15 03:00:00+00:00;4.56;965.25;4.15;20.090243902439024;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.8;37.6;0.0;0.8;207.7;0.0;-4.9;0.7
103;2021-01-15 04:00:00+00:00;4.28;969.53;4.2;20.055121951219512;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.3;45.9;0.0;0.5;191.1;0.0;-3.6;0.5
104;2021-01-15 05:00:00+00:00;4.19;973.72;4.2;20.10170731707317;2.0;20.0;0.1;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.3;48.4;0.0;0.5;203.8;0.0;-2.9;0.5
105;2021-01-15 06:00:00+00:00;4.77;978.48;4.42;20.27243902439024;2.0;20.0;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.6;59.3;0.0;0.6;198.6;0.0;-1.7;0.4
106;2021-01-15 07:00:00+00:00;3.91;982.39;4.22;19.90560975609756;2.0;20.0;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;60.1;4.9;0.8;197.5;0.0;-1.1;0.4
107;2021-01-15 08:00:00+00:00;7.02;989.41;5.34;20.05878048780488;2.0;20.01;0.1;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.2;53.9;112.7;0.6;187.1;0.0;-0.6;0.5
108;2021-01-15 09:00:00+00:00;5.7;995.11;5.48;20.19170731707317;3.0;20.02;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;11.8;42.8;312.9;0.5;228.5;0.0;-0.4;0.8
109;2021-01-15 10:00:00+00:00;4.34;999.45;5.03;20.576829268292684;4.0;20.02;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;13.8;37.0;451.5;0.6;266.7;0.0;-0.6;1.0
110;2021-01-15 11:00:00+00:00;4.8;1004.25;4.94;20.805853658536584;4.0;20.02;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;15.5;33.9;536.7;0.8;289.1;0.0;-0.3;1.2
111;2021-01-15 12:00:00+00:00;6.0;1010.25;5.36;21.262682926829267;5.0;20.02;0.2;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;16.8;31.1;559.1;0.9;284.7;0.0;-0.4;1.3
