;Date;dif_cons_real;cons_total;dif_cons_smooth;V2;V4;V12;V26;V5_0;V5_1;V5_2;Hour_1;Hour_2;Hour_3;Season_1;Season_2;Season_3;Season_4;tmed;hrmed;radmed;vvmed;dvmed;prec;dewpt;dpv
0;2021-01-01 01:00:00+00:00;4.15;11.7;4.01;20.468823529411765;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.8;67.3;0.0;0.4;160.1;0.0;-2.7;0.2
1;2021-01-01 02:00:00+00:00;4.12;15.83;4.06;20.43705882352941;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;3.2;67.0;0.0;0.3;196.4;0.0;-2.4;0.3
2;2021-01-01 03:00:00+00:00;4.1;19.93;4.08;20.397058823529413;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;3.5;67.8;0.0;0.2;190.8;0.0;-1.9;0.3
3;2021-01-01 04:00:00+00:00;4.08;24.01;4.08;20.27235294117647;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;4.5;64.6;0.0;0.4;204.2;0.0;-1.6;0.3
4;2021-01-01 05:00:00+00:00;4.1;28.11;4.09;19.92;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;5.2;60.6;0.0;0.7;182.8;0.0;-1.7;0.4
5;2021-01-01 06:00:00+00:00;4.18;32.29;4.12;19.78058823529412;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;6.8;67.6;0.0;1.1;201.6;0.0;1.2;0.3
6;2021-01-01 07:00:00+00:00;4.21;36.5;4.16;20.221176470588237;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;6.3;77.4;4.4;0.5;191.2;0.0;2.6;0.2
7;2021-01-01 08:00:00+00:00;4.14;40.64;4.15;20.313529411764705;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;6.6;73.8;84.7;0.6;186.0;0.0;2.2;0.3
8;2021-01-01 09:00:00+00:00;3.92;44.56;4.06;20.261764705882356;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;8.7;62.4;229.9;0.8;242.2;0.0;1.9;0.4
9;2021-01-01 10:00:00+00:00;4.0;48.56;4.04;19.646470588235296;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;11.6;45.4;422.3;1.8;284.2;0.0;0.2;0.8
10;2021-01-01 11:00:00+00:00;4.15;52.71;4.08;19.28235294117647;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.5;39.4;312.4;2.0;299.8;0.0;-0.9;0.9
11;2021-01-01 12:00:00+00:00;4.14;56.85;4.1;19.16176470588235;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.8;35.8;299.2;2.0;308.7;0.0;-2.0;0.9
12;2021-01-01 13:00:00+00:00;4.08;60.93;4.09;19.365294117647057;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;13.7;31.2;378.5;1.9;318.2;0.0;-3.1;1.1
13;2021-01-01 14:00:00+00:00;3.96;64.89;4.04;19.481176470588235;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;13.8;29.9;355.3;2.2;309.2;0.0;-3.5;1.1
14;2021-01-01 15:00:00+00:00;4.02;68.91;4.03;19.88058823529412;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;13.2;31.8;226.1;2.1;294.9;0.0;-3.2;1.0
15;2021-01-01 16:00:00+00:00;4.34;73.26;4.16;20.278823529411767;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;11.8;33.8;37.9;1.8;287.6;0.0;-3.6;0.9
16;2021-01-01 17:00:00+00:00;4.48;77.73;4.29;20.37529411764706;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;10.8;35.8;0.5;1.2;280.2;0.0;-3.8;0.8
17;2021-01-01 18:00:00+00:00;4.54;82.28;4.39;20.40647058823529;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;9.5;39.6;0.0;0.4;241.2;0.0;-3.6;0.7
18;2021-01-01 19:00:00+00:00;4.14;86.42;4.29;20.13;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.9;48.9;0.0;0.4;200.1;0.0;-3.1;0.5
19;2021-01-01 20:00:00+00:00;4.41;90.83;4.34;20.232941176470582;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.1;55.5;0.0;0.5;190.8;0.0;-2.1;0.4
20;2021-01-01 21:00:00+00:00;4.2;95.02;4.28;20.268823529411765;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.0;56.3;0.0;0.6;195.7;0.0;-2.1;0.4
21;2021-01-01 22:00:00+00:00;4.21;99.23;4.25;20.23647058823529;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;5.1;59.8;0.0;0.5;195.4;0.0;-2.1;0.4
22;2021-01-01 23:00:00+00:00;4.21;103.44;4.23;20.20235294117647;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;3.1;66.0;0.0;0.4;188.2;0.0;-2.6;0.3
23;2021-01-02 00:00:00+00:00;4.03;107.47;4.15;20.118823529411763;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.1;67.8;0.0;0.3;216.6;0.0;-3.2;0.2
24;2021-01-02 01:00:00+00:00;4.15;111.62;4.15;20.155882352941177;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.0;68.5;0.0;0.3;194.9;0.0;-3.2;0.2
25;2021-01-02 02:00:00+00:00;4.04;115.66;4.11;20.175882352941176;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;1.7;68.0;0.0;0.3;203.2;0.0;-3.5;0.2
26;2021-01-02 03:00:00+00:00;4.06;119.72;4.09;20.05470588235294;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.7;62.8;0.0;0.7;199.2;0.0;-3.7;0.3
27;2021-01-02 04:00:00+00:00;4.03;123.75;4.07;19.98;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;1.8;66.2;0.0;0.3;194.8;0.0;-3.8;0.2
28;2021-01-02 05:00:00+00:00;4.25;128.0;4.14;19.964117647058824;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.2;63.2;0.0;0.8;194.4;0.0;-4.1;0.3
29;2021-01-02 06:00:00+00:00;4.22;132.22;4.17;20.098823529411764;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;1.5;65.5;0.0;0.4;185.4;0.0;-4.2;0.2
30;2021-01-02 07:00:00+00:00;4.23;136.45;4.19;20.142352941176476;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;1.1;68.1;5.2;0.3;202.4;0.0;-4.2;0.2
31;2021-01-02 08:00:00+00:00;4.19;140.64;4.19;19.93588235294117;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;3.1;59.4;102.5;0.8;190.7;0.0;-4.1;0.3
32;2021-01-02 09:00:00+00:00;4.04;144.68;4.13;19.834117647058825;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;7.8;41.0;295.9;0.9;214.7;0.0;-4.6;0.6
33;2021-01-02 10:00:00+00:00;4.06;148.75;4.1;19.75941176470588;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;10.1;30.0;430.1;1.6;281.7;0.0;-6.8;0.9
34;2021-01-02 11:00:00+00:00;4.46;153.2;4.25;19.598823529411764;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;10.9;23.9;509.6;2.1;284.0;0.0;-8.9;1.0
35;2021-01-02 12:00:00+00:00;4.38;157.59;4.3;19.39058823529412;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.1;21.7;512.3;2.0;300.9;0.0;-9.2;1.1
36;2021-01-02 13:00:00+00:00;4.12;161.71;4.23;19.333529411764708;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.4;22.3;502.2;2.3;301.1;0.0;-8.7;1.1
37;2021-01-02 14:00:00+00:00;4.04;165.75;4.15;19.127058823529413;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;11.9;24.6;339.0;2.2;308.3;0.0;-7.8;1.0
38;2021-01-02 15:00:00+00:00;3.96;169.71;4.08;18.91058823529412;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;10.6;27.0;87.3;1.9;324.8;0.0;-7.7;0.9
39;2021-01-02 16:00:00+00:00;4.07;173.78;4.08;19.094117647058823;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;10.2;27.2;39.5;1.9;294.2;0.0;-7.8;0.9
40;2021-01-02 17:00:00+00:00;4.09;177.87;4.08;19.21588235294118;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;9.6;29.0;0.7;1.2;265.8;0.0;-7.6;0.8
41;2021-01-02 18:00:00+00:00;4.42;182.29;4.22;19.18058823529412;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;9.0;31.2;0.0;0.8;223.5;0.0;-7.2;0.8
42;2021-01-02 19:00:00+00:00;4.09;186.38;4.17;19.385882352941177;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;8.2;33.9;0.0;0.7;256.0;0.0;-6.8;0.7
43;2021-01-02 20:00:00+00:00;4.15;190.53;4.16;19.25;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;7.6;35.9;0.0;0.5;237.1;0.0;-6.6;0.7
44;2021-01-02 21:00:00+00:00;4.39;194.92;4.25;19.572352941176472;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.3;40.5;0.0;0.9;247.7;0.0;-6.2;0.6
45;2021-01-02 22:00:00+00:00;4.41;199.33;4.31;19.124117647058824;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.7;38.6;0.0;0.8;201.1;0.0;-6.4;0.6
46;2021-01-02 23:00:00+00:00;4.38;203.71;4.34;19.292352941176468;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.0;40.4;0.0;0.8;245.2;0.0;-6.5;0.6
47;2021-01-03 00:00:00+00:00;4.35;208.06;4.35;19.2;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.5;36.5;0.0;1.0;286.1;0.0;-7.3;0.6
48;2021-01-03 01:00:00+00:00;4.35;212.41;4.35;18.759411764705884;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.5;35.9;0.0;0.8;241.7;0.0;-7.6;0.6
49;2021-01-03 02:00:00+00:00;4.33;216.75;4.34;18.697058823529414;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.4;35.0;0.0;1.1;232.6;0.0;-8.0;0.6
50;2021-01-03 03:00:00+00:00;4.4;221.15;4.37;18.96529411764706;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.4;33.8;0.0;1.1;231.1;0.0;-8.4;0.6
51;2021-01-03 04:00:00+00:00;4.49;225.64;4.41;18.96294117647059;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.1;32.8;0.0;0.9;215.3;0.0;-9.0;0.6
52;2021-01-03 05:00:00+00:00;4.45;230.09;4.43;19.032941176470587;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;6.1;32.6;0.0;1.1;215.3;0.0;-9.1;0.6
53;2021-01-03 06:00:00+00:00;4.37;234.45;4.4;19.29588235294117;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;6.1;34.2;0.0;1.3;217.0;0.0;-8.5;0.6
54;2021-01-03 07:00:00+00:00;4.53;238.98;4.45;19.24117647058824;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;5.9;35.5;4.4;0.9;209.4;0.0;-8.2;0.6
55;2021-01-03 08:00:00+00:00;4.51;243.49;4.48;19.35529411764706;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;6.9;33.4;103.3;0.9;202.2;0.0;-8.2;0.6
56;2021-01-03 09:00:00+00:00;4.41;247.9;4.45;18.893529411764707;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;9.5;28.3;300.6;1.6;283.5;0.0;-7.9;0.9
57;2021-01-03 10:00:00+00:00;4.36;252.26;4.41;18.711176470588235;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;10.8;27.0;434.2;2.0;295.4;0.0;-7.5;0.9
58;2021-01-03 11:00:00+00:00;4.48;256.74;4.44;18.747647058823528;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.0;24.7;511.4;1.9;318.5;0.0;-7.6;1.1
59;2021-01-03 12:00:00+00:00;4.46;261.2;4.45;18.798823529411763;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;13.0;22.9;533.4;2.0;310.1;0.0;-7.7;1.1
60;2021-01-03 13:00:00+00:00;4.24;265.45;4.37;19.006470588235292;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;13.5;21.7;502.4;1.9;301.2;0.0;-8.0;1.2
61;2021-01-03 14:00:00+00:00;4.26;269.71;4.32;19.15647058823529;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;13.3;22.4;389.2;1.8;286.3;0.0;-7.7;1.2
62;2021-01-03 15:00:00+00:00;4.36;274.07;4.34;19.54588235294117;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;13.1;22.2;240.3;1.6;281.1;0.0;-8.0;1.2
63;2021-01-03 16:00:00+00:00;4.62;278.7;4.45;19.774117647058823;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;11.6;24.9;41.9;1.0;282.6;0.0;-7.8;1.0
64;2021-01-03 17:00:00+00:00;4.68;283.38;4.54;19.91;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;8.6;31.1;0.6;0.5;200.6;0.0;-7.6;0.8
65;2021-01-03 18:00:00+00:00;4.64;288.02;4.58;19.85117647058824;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.9;34.1;0.0;0.8;183.3;0.0;-7.8;0.7
66;2021-01-03 19:00:00+00:00;4.51;292.52;4.55;19.86764705882353;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;5.4;38.3;0.0;0.6;200.2;0.0;-7.7;0.5
67;2021-01-03 20:00:00+00:00;4.31;296.84;4.46;19.82588235294117;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;4.7;41.2;0.0;0.4;203.1;0.0;-7.5;0.5
68;2021-01-03 21:00:00+00:00;4.41;301.25;4.44;19.741764705882357;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;2.4;49.3;0.0;0.2;172.5;0.0;-7.2;0.4
69;2021-01-03 22:00:00+00:00;4.4;305.65;4.42;19.631764705882357;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.0;50.6;0.0;0.3;174.6;0.0;-7.2;0.4
70;2021-01-03 23:00:00+00:00;4.29;309.94;4.37;19.62764705882353;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;1.4;50.6;0.0;0.3;245.0;0.0;-7.7;0.4
71;2021-01-04 00:00:00+00:00;4.3;314.24;4.34;19.49058823529412;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;0.5;52.9;0.0;0.1;158.8;0.0;-8.0;0.3
72;2021-01-04 01:00:00+00:00;4.61;318.84;4.45;19.39294117647059;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;-0.5;57.6;0.0;0.2;161.1;0.0;-7.9;0.2
73;2021-01-04 02:00:00+00:00;4.53;323.37;4.48;19.34117647058824;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;-1.0;59.6;0.0;0.3;149.2;0.0;-7.8;0.2
74;2021-01-04 03:00:00+00:00;4.39;327.77;4.45;19.24529411764706;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;0.1;53.6;0.0;0.2;243.2;0.0;-8.2;0.3
75;2021-01-04 04:00:00+00:00;4.41;332.17;4.43;19.328235294117647;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;-1.8;62.8;0.0;0.2;187.0;0.0;-8.0;0.2
76;2021-01-04 05:00:00+00:00;7.22;339.39;5.55;19.399411764705885;4.0;23.91;0.2;0;1;0;0;0;1;1;0;0;0;-1.3;62.2;0.0;0.2;229.4;0.0;-7.6;0.2
77;2021-01-04 06:00:00+00:00;7.09;346.48;6.16;19.361176470588237;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;-1.6;65.2;0.0;0.2;210.4;0.0;-7.3;0.2
78;2021-01-04 07:00:00+00:00;6.98;353.46;6.49;19.282941176470587;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;-0.5;62.4;5.2;0.3;193.0;0.0;-6.8;0.2
79;2021-01-04 08:00:00+00:00;8.01;361.47;7.1;19.155882352941177;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;0.8;60.5;101.6;0.1;179.9;0.0;-6.0;0.2
80;2021-01-04 09:00:00+00:00;6.96;368.43;7.04;19.35941176470588;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;6.3;43.0;291.8;0.3;113.7;0.0;-5.4;0.5
81;2021-01-04 10:00:00+00:00;6.87;375.3;6.97;19.531176470588235;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;10.4;32.8;424.7;0.6;126.8;0.0;-5.3;0.8
82;2021-01-04 11:00:00+00:00;5.86;381.16;6.53;19.50470588235294;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;12.9;26.3;501.9;0.9;247.4;0.0;-6.0;1.1
83;2021-01-04 12:00:00+00:00;4.92;386.08;5.88;19.721176470588237;3.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;14.1;22.8;520.3;0.9;234.4;0.0;-6.9;1.3
84;2021-01-04 13:00:00+00:00;4.03;390.11;5.14;19.679411764705883;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;15.0;22.0;496.2;0.9;267.2;0.0;-6.6;1.3
85;2021-01-04 14:00:00+00:00;4.02;394.12;4.69;19.742941176470588;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;14.1;24.1;196.1;0.6;265.0;0.0;-6.2;1.2
86;2021-01-04 15:00:00+00:00;4.25;398.38;4.52;19.90941176470588;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;14.0;26.6;183.7;0.9;24.5;0.0;-4.9;1.2
87;2021-01-04 16:00:00+00:00;4.32;402.7;4.44;19.86941176470588;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;11.7;31.7;38.3;0.2;77.3;0.0;-4.6;1.0
88;2021-01-04 17:00:00+00:00;4.25;406.95;4.36;19.78235294117647;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;10.0;37.2;0.7;0.3;173.2;0.0;-4.0;0.8
89;2021-01-04 18:00:00+00:00;4.27;411.22;4.33;19.73176470588235;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;8.9;41.7;0.0;0.5;183.8;0.0;-3.4;0.7
90;2021-01-04 19:00:00+00:00;4.27;415.49;4.3;19.813529411764705;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;8.3;44.2;0.0;0.3;177.8;0.0;-3.2;0.6
91;2021-01-04 20:00:00+00:00;4.25;419.74;4.28;19.827058823529413;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.3;50.2;0.0;0.4;184.0;0.0;-3.3;0.5
92;2021-01-04 21:00:00+00:00;4.19;423.93;4.25;19.78;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;4.8;55.4;0.0;0.3;183.2;0.0;-3.4;0.4
93;2021-01-04 22:00:00+00:00;4.18;428.11;4.22;19.676470588235293;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;4.5;57.7;0.0;0.5;183.9;0.0;-3.1;0.4
94;2021-01-04 23:00:00+00:00;4.14;432.25;4.19;19.66705882352941;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;5.1;55.3;0.0;0.4;190.2;0.0;-3.1;0.4
95;2021-01-05 00:00:00+00:00;4.12;436.38;4.16;19.66764705882353;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;4.0;60.4;0.0;0.2;198.0;0.0;-3.0;0.3
96;2021-01-05 01:00:00+00:00;4.02;440.39;4.1;19.624117647058824;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.5;65.9;0.0;0.4;200.8;0.0;-3.3;0.2
97;2021-01-05 02:00:00+00:00;4.09;444.48;4.1;19.611176470588237;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.0;68.8;0.0;0.3;156.2;0.0;-3.2;0.2
98;2021-01-05 03:00:00+00:00;4.1;448.58;4.1;19.53;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;1.2;70.8;0.0;0.3;117.8;0.0;-3.5;0.2
99;2021-01-05 04:00:00+00:00;4.14;452.71;4.11;19.488235294117647;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;0.4;75.0;0.0;0.2;139.9;0.0;-3.5;0.2
100;2021-01-05 05:00:00+00:00;7.15;459.86;5.33;19.46058823529412;4.0;23.91;0.2;0;1;0;0;0;1;1;0;0;0;0.2;75.1;0.0;0.1;191.1;0.0;-3.7;0.2
101;2021-01-05 06:00:00+00:00;6.93;466.8;5.97;19.33058823529412;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;0.0;76.0;0.0;0.3;195.6;0.0;-3.7;0.2
102;2021-01-05 07:00:00+00:00;7.09;473.89;6.42;19.33764705882353;4.0;23.91;0.2;0;1;0;1;0;0;1;0;0;0;0.1;74.0;9.0;0.3;187.0;0.0;-4.0;0.2
103;2021-01-05 08:00:00+00:00;5.27;479.15;5.96;19.34058823529412;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;2.8;65.9;86.4;0.2;212.6;0.0;-3.0;0.3
104;2021-01-05 09:00:00+00:00;4.33;483.48;5.31;19.294117647058822;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;6.2;53.2;201.7;0.3;241.8;0.0;-2.8;0.4
105;2021-01-05 10:00:00+00:00;4.18;487.66;4.86;19.29058823529412;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;8.6;40.2;400.8;0.6;254.2;0.0;-4.1;0.7
106;2021-01-05 11:00:00+00:00;4.35;492.01;4.65;19.234117647058824;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;10.3;35.2;503.8;0.7;239.8;0.0;-4.4;0.8
107;2021-01-05 12:00:00+00:00;4.29;496.3;4.51;19.11764705882353;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.4;27.9;525.7;1.0;321.9;0.0;-5.7;1.0
108;2021-01-05 13:00:00+00:00;4.21;500.51;4.39;19.15705882352941;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;12.8;23.6;487.6;1.3;317.5;0.0;-7.4;1.1
109;2021-01-05 14:00:00+00:00;4.25;504.75;4.33;19.364117647058823;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;12.8;23.5;365.2;0.9;304.5;0.0;-7.6;1.1
110;2021-01-05 15:00:00+00:00;4.31;509.06;4.32;19.64;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;12.4;24.6;163.6;0.4;291.3;0.0;-7.3;1.1
111;2021-01-05 16:00:00+00:00;4.28;513.34;4.31;19.72705882352941;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;10.3;30.0;46.7;0.3;166.1;0.0;-6.6;0.9
112;2021-01-05 17:00:00+00:00;4.04;517.39;4.2;19.798823529411763;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;8.2;33.8;0.3;0.5;176.8;0.0;-6.8;0.7
113;2021-01-05 18:00:00+00:00;4.14;521.52;4.18;19.79705882352941;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;8.1;33.4;0.0;0.8;185.1;0.0;-7.0;0.7
114;2021-01-05 19:00:00+00:00;4.13;525.66;4.16;19.69235294117647;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;7.0;37.2;0.0;0.3;193.7;0.0;-6.6;0.6
115;2021-01-05 20:00:00+00:00;4.22;529.88;4.18;19.632941176470588;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;6.1;40.5;0.0;0.2;182.7;0.0;-6.3;0.6
116;2021-01-05 21:00:00+00:00;4.2;534.08;4.19;19.59941176470588;3.0;23.91;0.1;0;1;0;0;1;0;1;0;0;0;5.3;42.7;0.0;0.4;187.4;0.0;-6.4;0.5
117;2021-01-05 22:00:00+00:00;4.1;538.18;4.16;19.504117647058823;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;4.0;46.6;0.0;0.3;192.4;0.0;-6.4;0.4
118;2021-01-05 23:00:00+00:00;4.07;542.25;4.12;19.404705882352943;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;4.0;47.2;0.0;0.3;189.8;0.0;-6.2;0.4
119;2021-01-06 00:00:00+00:00;4.14;546.39;4.13;19.37941176470588;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;3.9;48.5;0.0;0.2;179.5;0.0;-6.0;0.4
120;2021-01-06 01:00:00+00:00;4.13;550.52;4.13;19.33235294117647;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;3.9;49.0;0.0;0.2;197.1;0.0;-5.9;0.4
121;2021-01-06 02:00:00+00:00;4.08;554.6;4.11;19.311764705882357;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;3.5;50.1;0.0;0.2;197.4;0.0;-5.9;0.4
122;2021-01-06 03:00:00+00:00;4.02;558.62;4.07;19.291176470588237;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.8;52.2;0.0;0.4;195.2;0.0;-6.0;0.4
123;2021-01-06 04:00:00+00:00;4.09;562.71;4.08;19.265882352941176;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;2.6;53.9;0.0;0.3;192.1;0.0;-5.9;0.3
124;2021-01-06 05:00:00+00:00;4.25;566.96;4.15;19.26;3.0;23.91;0.1;0;1;0;0;0;1;1;0;0;0;1.8;56.7;0.0;0.4;190.4;0.0;-5.9;0.3
125;2021-01-06 06:00:00+00:00;4.27;571.23;4.2;19.24823529411765;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;1.6;58.2;0.0;0.3;191.2;0.0;-5.7;0.3
126;2021-01-06 07:00:00+00:00;4.32;575.54;4.24;19.225882352941174;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;2.2;57.4;7.4;0.2;204.0;0.0;-5.3;0.3
127;2021-01-06 08:00:00+00:00;4.36;579.91;4.29;19.168235294117647;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;3.9;52.9;74.1;0.1;152.6;0.0;-4.9;0.4
128;2021-01-06 09:00:00+00:00;4.13;584.04;4.23;19.16764705882353;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;5.9;45.0;184.5;0.2;187.5;0.0;-5.1;0.5
129;2021-01-06 10:00:00+00:00;4.01;588.05;4.14;19.21588235294118;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;7.8;39.1;267.5;0.5;290.4;0.0;-5.3;0.6
130;2021-01-06 11:00:00+00:00;4.08;592.12;4.12;19.27117647058824;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;9.2;34.8;307.6;0.5;273.9;0.0;-5.6;0.8
131;2021-01-06 12:00:00+00:00;3.9;596.02;4.03;19.36705882352941;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;10.7;34.1;364.8;0.5;293.8;0.0;-4.5;0.8
132;2021-01-06 13:00:00+00:00;3.8;599.82;3.94;19.391176470588235;3.0;23.91;0.1;0;1;0;1;0;0;1;0;0;0;11.5;34.8;347.8;0.5;140.7;0.0;-3.5;0.9
